# angle [deg] distance [m]
-57.7106559478880783 49.8769047957067997
-17.5625285548515677 69.8666073600257249
-5.6485223480301094 107.0960151312830106
-2.2655757684502555 133.3242159933820972
-0.7555419662015057 159.8779002965700329
0.0000000000000000 186.5079999999999814
3.1234639327107971 193.4563910601042664
6.4490757570331949 187.6957239470308139
14.7752425572543018 165.3308845678870682
21.5849295929852651 143.2668329551540012
26.7673052580322732 119.3670164191515681
32.8699586700847775 95.1679572903085926
57.7106559478880783 49.8769047957067997
57.7106559478880783 24.9384523978533998
63.1819975875441671 59.0569196707718547
66.1383036216542450 69.1572431668585210
72.4657174195647258 88.4370641756045615
82.7969931284851555 106.2485001494138714
90.0000000000000000 115.9510000000000076
96.4381188795534143 118.8084609303562900
99.7783032403509367 117.6603360950494732
108.0419109896936618 107.5351811282707644
108.3964052365088406 126.6391929015658349
116.3142823737287301 135.2351088410476336
122.2893440521119288 137.1614881881937151
129.4026775005475258 136.4170654610338715
127.5885553565690316 146.3267503082057885
129.4965402762769315 157.0912451005784192
133.0495421517281329 165.8833030514222742
138.8291101891581718 168.1289789454810375
144.4014786080478245 172.0308507833696581
144.1540185764991122 189.0008790700455847
147.1513672630607346 198.2189167467121251
149.9626671520880450 200.0532680469129048
154.8787091585192570 198.6357344311440727
161.2678889688076538 196.9398146135006300
167.4349206936311987 193.8143436842588017
176.7652166077602942 186.8056389539673319
-160.2184734355339515 155.7317398252520775
